"GeneSymbol","log2FC_db_dw","pvalue","alias","Entrez","log2FC_hallock","pval_hallock","fdr_hallock"
"TIMP1",1.1849104,7.35e-15,"TIMP-1|Timp","116510",1.81400142824222,0.015040236086332,0.132652289137295
"PANX1",1.0717888,8.85e-15,"px1","315435",0.0600513734866399,0.761198343320392,0.898993203600747
"FAM43A",1.5121964,9.13e-15,"RGD1304790","288031",0.55852717615429,0.0240119259585495,0.169600286145612
"ACVR1",0.99055094,1.1e-14,"","79558",0.261435562592909,0.221697412475497,0.516788841885807
"DDHD1",0.7036751,1.13e-14,"","305816",0.174871273752327,0.289292739599705,0.586031881763109
"FGF2",2.3530617,1.22e-14,"Fgf-2|bFGF","54250",0.422416945380809,0.00384587956234013,0.0584509887543307
"GREM1",1.2579631,1.38e-14,"Cktsf1b1|drm","50566",-0.975658488814261,0.032420156856778,0.199812594234534
"ZMIZ1",1.3394367,1.43e-14,"Rai17","361103",0.474422666282859,0.0731349686427142,0.301309486069392
"FGF9",1.2275751,1.46e-14,"","25444",0.298741635226229,0.180269391780627,0.469986579528893
"KLF14",2.2850194,1.77e-14,"","312203",0.0301071898242465,0.960190273019263,0.985524346233956
"RGD1305014",0.9552032,2.23e-14,"","309029",NA,NA,NA
"RTN4RL2",1.2922189,2.29e-14,"Ngrh1","311169",0.722381119978906,0.00600585250816144,0.0769998458784458
"ETV5",1.6104954,2.42e-14,"","303828",0.304906955947333,0.0405424979393895,0.224575146950674
"ST7",0.9344929,2.79e-14,"","296911",0.0359344526497142,0.735990731267829,0.886494066600634
"ACTN1",1.5171064,2.86e-14,"","81634",0.505056945709661,0.0480025337063862,0.24563627193883
"KLHDC8B",-0.99473333,3.35e-14,"","306589",0.0521780009090384,0.775670044356028,0.904837834080899
"GABRG2",-1.2529383,4.04e-14,"","29709",0.0258419881691541,0.821492155660261,0.92623829012124
"HIC1",2.4993727,4.96e-14,"","303310",1.03413706346612,0.00484578324103475,0.0677284266926591
"ERCC1",1.079485,4.97e-14,"","292673",0.162761506343801,0.294674001855132,0.590636935933266
"MUSK",2.7192237,5e-14,"Nsk1","81725",0.0756261853395884,0.872870486708984,0.949512791782803
"SYPL2",2.1900775,5.78e-14,"Mg29","362018",-0.584463943489432,0.0424716566606583,0.230016825416263
"BAI1",1.1931818,6.54e-14,"Bai1","362931",NA,NA,NA
"YPEL5",-0.77750516,7.2e-14,"","298792",0.00481445717617775,0.974325329925992,0.991018020269582
"JUN",0.8752457,7.57e-14,"","24516",1.2739473634281,1.79582391556412e-05,0.00185586610910469
"RRAGD",-1.0506474,8.18e-14,"","297960",-0.0481047040241013,0.74761377940305,0.89214866473116
"PTPRN",1.0244571,8.32e-14,"ICA512|Ia-2","116660",0.31354566165626,0.0450092753724001,0.235967151593659
"LRRC26",2.4362385,9.51e-14,"RGD1308398","311803",NA,NA,NA
"ACSL4",0.82943016,1.2e-13,"Acs4|Facl4","113976",0.532980588500175,0.000146888375883418,0.00810142842945149
"SCRT2",1.8648645,1.3e-13,"RGD1564796","366229",0.366415432519979,0.20644177261975,0.501211622133997
"RPS6KA5",-0.8596208,1.54e-13,"Msk1","314384",-0.262486348767062,0.123353352634473,0.38771986199794
"NARF",-0.8929865,1.71e-13,"RGD1310894","360681",-0.220012177905695,0.209733314963215,0.504415031826199
"ANO4",1.349041,1.84e-13,"Tmem16d","299714",-0.203050145693203,0.250649281346256,0.548723576466161
"RAI14",0.94001484,1.88e-13,"","294804",0.578770355299419,0.0181022800511575,0.145258374277171
"TRMT6",0.92291427,2.07e-13,"RGD1308877","311441",0.205570813299466,0.124602216862053,0.38937241316911
"MYH4",2.5091531,2.37e-13,"","360543",0.518227482296574,0.0865217103402198,0.326310809755035
"PPHLN1",0.81124485,2.77e-13,"","366975",0.249578007197909,0.0539954087521146,0.259658271994353
"UOX",2.5953753,3.03e-13,"UOX-2|Uri|Uri2","114768",1.01579033123082,0.0104296723243401,0.106599378172152
"MTSS1",-0.67216885,3.26e-13,"","362918",0.0130600298361952,0.936275614374716,0.975581077171144
"CACNG3",1.1780035,3.64e-13,"","140724",0.238886025710643,0.230386526331728,0.526252411453429
"FAM46A",2.0539212,3.71e-13,"RGD1311381","300870",NA,NA,NA
"HRH3",-1.9751954,4.26e-13,"","85268",0.333088914964286,0.0402594190373042,0.223794684145971
"FKBP5",0.8295817,4.26e-13,"","361810",0.214801907385522,0.248892295566245,0.547127932971862
"SYNJ2",1.9054892,4.92e-13,"","84018",0.257191640082331,0.129523173517412,0.398157643226754
"DLC1",2.12959,6.61e-13,"Arhgap7|RhoGAP","58834",0.146038270114576,0.353311263352074,0.642832200919874
"EHBP1L1",-1.0739992,7.41e-13,"","309169",0.169513040281926,0.169886168088991,0.455740712009429
"TMTC4",-1.059587,8.35e-13,"RGD1560183","290501",-0.40077675595499,0.0317803541615109,0.197536332579841
"SSTR2",0.9105852,9.8e-13,"Smstr2","54305",1.25226695181073,2.77992449645994e-10,4.11588898282604e-07
"UNG",0.9744515,1.04e-12,"","304577",-0.518011545652844,0.122971473790882,0.386957612993534
"GPR37",-1.4318073,1.08e-12,"Ednrbl","117549",-0.0131752403887535,0.947937924048173,0.980225952307369
"STAM",0.6097905,1.26e-12,"RGD1564499","498798",0.13046041183658,0.190451342387959,0.482961379098082
"JUNB",1.1255476,1.26e-12,"","24517",3.56881784709647,9.21603509129149e-08,3.6265098084232e-05
"NUB1",-0.65661305,1.29e-12,"BS4|NYREN18","296731",0.0958862430181496,0.467527975725832,0.729937237853043
"IGSF9",-1.2876827,1.34e-12,"","304982",0.804434306736107,0.0177798522649618,0.144099664007498
"CALCA",2.0663934,1.53e-12,"CAL6|CGRP|Cal1|Calc|RATC","24241",0.76588338321134,0.323658168985643,0.616523315377418
"TTPAL",1.0955765,1.56e-12,"RGD1305754","296349",0.263607182986042,0.0404894583328474,0.224437035436938
"SIK3",1.1485419,1.63e-12,"","684112",0.327944147047449,0.0527649070955547,0.257494760073752
"NEFM",1.3457621,1.64e-12,"Nef3|Nfm","24588",0.842447573492269,0.177181792829304,0.466170295948823
"DMP1",2.437485,2.08e-12,"DENTMAT","25312",0.0888410769185467,0.660674091716408,0.846029993410172
"PNMAL1",-1.2880445,2.17e-12,"RGD1310803","361515",-0.0140489755048881,0.91963859878157,0.969428343658563
"LYVE1",2.454409,2.17e-12,"Xlkd1","293186",0.57177749234256,0.191743570535168,0.483780140603034
"MRM1",0.79004884,2.17e-12,"RGD1566232","363661",-0.0713641952637752,0.668908003381725,0.850188653327115
"LYRM9",-1.2623076,3.3e-12,"RGD1562012","497962",-0.225975517074177,0.161455591609815,0.444067166841078
"CDC42EP4",-0.9025045,3.3e-12,"","303653",-0.0668942820663434,0.65035371888562,0.840665889974857
"RNF152",-1.9679434,3.43e-12,"","293561",-0.219733643913234,0.0662842796512128,0.287110273120897
"SLCO3A1",1.2057765,3.58e-12,"Slc21a11","140915",0.131185874700366,0.468202704352897,0.73059456116134
"MICAL2",0.9951284,4.08e-12,"MICAL-2|RGD1311773","365352",-0.0212336980514338,0.934751770459183,0.975497528244823
"EPHA4",-0.9142841,4.79e-12,"RGD1560587","316539",0.204581342720573,0.328384983441211,0.620329905019761
"HDAC11",-0.90699375,4.79e-12,"","297453",0.0905595118793187,0.41480972213987,0.692675716994846
"RGD1305587",-1.0728447,6.45e-12,"","294499",NA,NA,NA
"DPF3",1.2705431,6.45e-12,"","299186",-0.494686316481368,0.0289180221994062,0.187075741461982
"SPRED3",1.4192659,6.57e-12,"RGD1311713","308478",-0.021497175677948,0.90156028119729,0.961570313987957
"SYNPO",1.3086188,6.83e-12,"","60324",0.411110600787412,0.152058850256529,0.430945662165572
"ZFP143",1.0058349,6.95e-12,"STAF|Znf143","361627",-0.231884673789901,0.069479076427939,0.294450869874623
"KCNF1",1.4807354,6.95e-12,"Kh1|Kv5.1","298908",0.92177015252752,1.77768476995734e-05,0.00184644597781052
"HTR1F",2.439059,7.05e-12,"Htr1eb","60448",-0.582153233625457,0.00552779438442723,0.0734680377306013
"SESN1",-0.86736435,7.19e-12,"","294518",-0.275981206116057,0.0510689260356233,0.25381888864244
"EZR",1.0318053,7.5e-12,"Vil2","54319",0.352255706422204,0.0101664296098407,0.105222803579444
"ARVCF",-0.6820622,9e-12,"","303798",-0.0342247910615401,0.809278791539844,0.920381380632535
"EFNA4",-1.4177372,1.06e-11,"","310643",NA,NA,NA
"P4HB",0.5871119,1.1e-11,"PDI|PDIR","25506",0.339933854079842,0.0122498244678493,0.117940297010223
"IFFO2",1.2169538,1.11e-11,"","641315",0.871798664801392,0.00758134695406294,0.0886598735678788
"VSTM2B",1.2963742,1.25e-11,"RGD1306235","361560",0.150287889645088,0.406845815903651,0.686649694792148
"KCNC4",1.3986031,1.34e-11,"","684516",0.177748921266436,0.176424626848067,0.465135509793463
"RPS6KA2",-1.0282438,1.41e-11,"","117269",0.263436747175374,0.0560898786311693,0.26443717125961
"RGD1561849",1.280649,1.5e-11,"","500393",NA,NA,NA
"VWA1",-1.4944415,1.56e-11,"RGD1311476","298683",-0.217518315621125,0.266924416463384,0.564679864846939
"MCM3",0.88786876,1.83e-11,"","316273",-0.200895131086991,0.554576684446787,0.787819225017366
"RGD1304810",1.324045,1.96e-11,"","306504",NA,NA,NA
"WSCD1",0.8512739,2.08e-11,"RGD1308212","287466",0.112372753997513,0.554389522686422,0.787783111913287
"TSPAN5",0.97393215,2.12e-11,"Tm4sf9|Tspan-5","362048",0.173205896096488,0.36267991849727,0.651207133405682
"MYC",0.7217986,2.57e-11,"RNCMYC|c-myc|mMyc","24577",1.0482133328958,0.00127606497026861,0.030863878748979
"FLT1",2.370946,2.83e-11,"FLT-1|VEGFR-1","54251",-0.180065972310327,0.475581950055453,0.735949639926339
"NPY1R",-0.9346991,2.91e-11,"NPY-1","29358",-0.309324472159792,0.174028264317534,0.461517653456396
"CLMP",-1.2245033,3.02e-11,"ACAM|Asam|Ol16","286939",-0.099335039917127,0.453858600580991,0.720508067319498
"GPR12",-1.6918236,3.45e-11,"Gpcr12","80840",-0.605732574790268,0.00251910963270379,0.0467716706735733
"AK1",-0.9593049,3.91e-11,"Ak","24183",0.0353929010688643,0.802024194148353,0.917739573910278
"SEMA6C",-1.6502132,3.95e-11,"","29744",-0.65112014790931,3.73084485914434e-05,0.00313215226129339
"CXCL12",1.1677482,4.43e-11,"Sdf1","24772",-0.336184077433443,0.0108642842185042,0.109563816500262
"HECA",0.6286029,4.48e-11,"","308624",0.530642334565779,0.00110532969714517,0.0285746979412903
"SLC22A3",-1.5044653,4.74e-11,"","29504",-1.23105244785323,0.000202840529533155,0.00992948065863018
"EDNRA",1.3215874,4.97e-11,"ET-A|ET-AR|Endor|Eta|RGD1","24326",-0.0887696543293345,0.656850854229462,0.84468263915463
"PCED1B",-1.3029708,5.22e-11,"Fam113b|RGD1561028","315283",-0.325235121211945,0.158676188270639,0.440041712175796
"GPR137C",-1.3275257,5.98e-11,"RGD1563070","305812",0.0718055771902172,0.600470312283716,0.813954884042477
"PIK3C3",-0.86102486,6.1e-11,"","65052",-0.10600027197974,0.426264006453721,0.701192725427725
"FILIP1",-1.8423249,6.32e-11,"Filip","246776",-0.0601435340200064,0.84168981073394,0.935367291421951
"IPPK",1.1657133,6.91e-11,"C9orf12|RGD1311271|rIpk1","306808",0.720624493416829,0.000574489828503128,0.0195594190862413
"SLC9A2",1.4313039,7.3e-11,"Nhe2","24783",-0.396323353587449,0.1673320584354,0.452555480154657
"HSH2D",2.2285504,7.33e-11,"","100360518",NA,NA,NA
"ABHD13",0.65878487,7.49e-11,"RGD1308317","306630",0.0207049670680446,0.864965884570377,0.945809433553094
"KLHL29",0.87309074,7.65e-11,"Kbtbd9","298867",-0.262471790330662,0.2782754905472,0.57515889773503
"ARMCX6",-1.0612724,9.6e-11,"","363496",-0.0268039445300735,0.886469028797688,0.955473426392766
"CYLD",-0.87643355,9.95e-11,"LRRGT00003|Rp1|Rp1h","312937",-0.0540394670833551,0.645418973233537,0.838243856873092
"STAC2",1.1889721,9.95e-11,"","363674",-0.10754524543522,0.658615850063762,0.845558477520868
"DIXDC1",-0.8126806,1.38e-10,"Ccd1","363062",0.210212432548976,0.0403858100239271,0.224253580653893
"GUCY1B3",-0.68394923,1.4e-10,"Gucy1b1|SGC","25202",NA,NA,NA
"NGEF",0.7739159,1.5e-10,"Besh3","246217",0.108208204206082,0.574190835517248,0.799258018799587
"SLC4A11",1.8949499,1.59e-10,"","311423",0.614308137057788,0.199863566797204,0.493584670967906
"LOC680663",1.8478743,1.69e-10,"","680663",NA,NA,NA
"RUNX1",2.1376946,1.7e-10,"Aml1|B|CBF-alpha-2|Cbfa2|","50662",0.0537473127238345,0.844117456232452,0.936372730642331
"ZFP238",-1.0958638,1.71e-10,"Rp58|Zbtb18|Znf238","64619",NA,NA,NA
"SLC43A2",-0.6407087,1.72e-10,"RGD1305819","287532",-0.309817818069725,0.0370786342339152,0.213719158787147
"BCAR3",1.0566084,1.86e-10,"","310838",0.259246855147368,0.0869903452165898,0.326964813339798
"RND1",-1.0471507,1.98e-10,"","362993",0.55543240775757,0.00335222573801521,0.0548307298571281
"PHEX",1.9048415,2.01e-10,"PEX","25512",-0.380757071591944,0.199972760222452,0.493693626211988
"UNC5B",1.3878748,2.11e-10,"Unc5h2","60630",0.34678023398447,0.157681916209655,0.438708204206599
"GRWD1",0.9444853,2.14e-10,"","308592",0.203283743472776,0.172151897654495,0.458668246068527
"LHFPL2",0.89294094,2.19e-10,"","294643",-0.186815982216439,0.192128339644688,0.484269542722781
"CDK17",0.75188833,2.35e-10,"Pctaire2|Pctk2","314743",0.153495354399991,0.104468004823526,0.35902323055072
"MCHR1",1.4962466,2.37e-10,"Gpr24|Mch-1r|Slc1","83567",0.0986727245974064,0.603154284602645,0.814684465668485
"CBLN2",1.2851559,2.71e-10,"","291388",0.421962400385075,0.042611873785809,0.230116887738984
"UAP1",0.9331793,2.85e-10,"RGD1561967","498272",0.380890833480667,0.00405640732448117,0.0603652412171155
"HES6",-0.73470825,3.25e-10,"","316626",0.155804527905055,0.49530569303632,0.749570674573566
"SDCBP",0.6194749,3.28e-10,"TACIP18|mda-9","83841",0.417903450916783,3.37032220815782e-05,0.00294715953091134
"CYGB",-1.2168483,3.42e-10,"Staap|Stap","170520",0.0183497149179117,0.880408467462087,0.952515098673358
"ME1",0.57811105,3.42e-10,"MOD1","24552",0.105726749967388,0.47340735758652,0.734743731108569
"TMEM246",-0.8830453,3.44e-10,"RGD1307218","362518",0.301993629209049,0.00362133101727261,0.056829901612845
"ELMOD1",-0.77389467,3.91e-10,"RGD1564186","315670",0.0907256498775087,0.456670047422211,0.722395345416527
"EML4",0.7334703,4.16e-10,"","313861",0.367847960029296,0.0651224745045858,0.284547527933554
"NRF1",0.98583704,5.41e-10,"Nfe2l1_retired","312195",0.252912867894806,0.121001529534127,0.383949039042202
"RBM24",-1.4161272,5.43e-10,"","690139",0.523521314136961,0.00717830877753362,0.0861699888839808
"ZBTB46",1.3315436,5.43e-10,"Btbd4","311718",0.0713368804247485,0.600361149906398,0.813954884042477
"POU4F2",2.4603977,5.44e-10,"Brn3b","171355",NA,NA,NA
"SMAD3",1.0452014,6.06e-10,"Madh3|Smad","25631",0.0607051947358895,0.664379574467392,0.847909614716634
"CREBL2",-0.84521633,7.53e-10,"","362453",-0.247251690284968,0.0162016516835336,0.137559417737952
"TACR3",1.8273549,7.79e-10,"Nkr|Nmkr|Tac3r","24808",-0.114343748255429,0.839275269127574,0.934347191976943
"LIMK2",-0.8737091,8.14e-10,"Limk2b|Link2","29524",0.0237044387611891,0.825869005282322,0.927697166561642
"RAG1",2.31254,8.26e-10,"","84600",-0.951086066010272,0.0246769346453382,0.171748107725479
"NDUFAF4",1.0272276,8.27e-10,"Hrpap20","362495",0.254691799677583,0.0309647833467355,0.194556206932928
"KCNN1",-1.3946551,9.01e-10,"KCa2.1","54261",-0.169883062581256,0.223254891127869,0.518882505935762
"KRAS",1.1000634,9.01e-10,"Kras2|c-Ki-ras|p21","24525",0.196758798256418,0.139062227825671,0.412377202793776
"FMNL1",1.1394138,9.39e-10,"","287746",0.427095539422569,0.163583862245835,0.446657724749703
"MAL2",-0.8264061,1.04e-09,"","362911",0.29939262030032,0.0573751260335215,0.268209431649324
"PRSS12",-0.833376,1.55e-09,"Nt","85266",0.364305673644336,0.154417125350354,0.434840874645225
"HBEGF",1.0555133,1.62e-09,"Dtr|GFHB|Hb-egf|Hegfl","25433",0.718077186184724,0.0103690391249002,0.106375727778535
"RASSF7",-1.6510895,1.65e-09,"RGD1306244","293623",-3.34358028312041,0.000737979505520464,0.022723728371519
"SLC25A37",1.4660352,1.76e-09,"Mscp|RGD1359361","306000",-0.0589016379021639,0.713979730955292,0.874680263202653
"LRRC61",-0.8664268,1.81e-09,"RGD1561800","500111",-0.496286824674154,0.00464091028164904,0.0656724109150088
"SLITRK4",-0.9375122,2.01e-09,"","302473",0.197916354460243,0.0761361399949758,0.306733155459184
"RAB3D",-1.1076238,2.07e-09,"","140665",-0.885595487179322,0.0145093798454307,0.130101196493078
"PSME3",0.65283084,2.24e-09,"Ab2-371","287716",0.213772563452664,0.102352428553531,0.35515268663089
"GALNT7",1.2785124,2.26e-09,"","29750",0.10852841175402,0.514989590485355,0.7624787352636
"LRRC71",-0.78167814,2.38e-09,"RGD1309453","310689",NA,NA,NA
"CCDC92",0.75157523,2.62e-09,"","100036765",-0.103976277132639,0.578142296764297,0.801758568376215
"ZC4H2",-0.76520795,3.37e-09,"RGD1561708","367838",-0.0975190764041295,0.583324582990069,0.805125640279447
"DHX57",-0.58144784,3.59e-09,"","366532",-0.141901085661943,0.198611282414722,0.491636519960018
"MCM2",0.8999621,3.8e-09,"","312538",-0.272043698349924,0.168826549870703,0.454598439662672
"SLC41A2",1.037418,3.8e-09,"","362861",0.159796977095227,0.161713856449907,0.444067166841078
"AOC3",1.9076623,3.96e-09,"SSAO","29473",-0.146982009714935,0.832253756844601,0.931086734420679
"SLC2A3",1.2184542,4.09e-09,"GLUT3","25551",0.939821779686066,6.18521914881229e-06,0.000832644435677612
"NRIP1",-0.7432924,4.11e-09,"RIP140","304157",0.317380573206289,0.0239072121585891,0.169094149736968
"CLDND1",0.586019,4.17e-09,"","288182",0.282033263046496,0.0483068556092828,0.246549311282923
"BLES03",-0.8337398,4.38e-09,"","266609",NA,NA,NA
"RASGEF1C",-0.9259993,4.41e-09,"","360519",-0.126268173770491,0.292742543270914,0.589170642314296
"TAGAP",1.5805598,4.44e-09,"","308097",0.314799675738927,0.379297468426951,0.66408700256287
"PRKAR2A",1.4116378,4.84e-09,"","29699",0.607204937996728,0.000264162788785966,0.0117783479506404
"SPNS2",1.150435,4.93e-09,"","100270678",0.588998617960863,0.0175563330720171,0.143278318035804
"MCM6",0.58436936,5.17e-09,"Mcmd6","29685",-0.226562826461579,0.409831691923245,0.68929182816461
"TMEM218",-0.89298445,5.23e-09,"RGD1311364","300516",-0.0932798409670462,0.638102448941621,0.834250355264421
"ADCY7",1.4964327,5.23e-09,"","84420",0.0968642529510476,0.538923837355092,0.778555461731141
"CFLAR",1.031613,5.25e-09,"Flip","117279",-0.140091113269874,0.475198900860004,0.735738491933824
"ATP1B1",0.7771755,5.34e-09,"ATPBS","25650",0.262167446885612,0.030145355566176,0.192100363000652
"CCDC86",0.79873097,5.44e-09,"","293738",0.30170007381424,0.114951423610876,0.375620573287408
"CHN2",-0.97858006,5.54e-09,"","84031",0.227079103350338,0.335066439745777,0.62607337138874
"DOK4",-0.7422019,5.64e-09,"","361364",-0.371303715391186,0.0609878855400843,0.275954282666319
"SAMD4A",1.6091677,5.7e-09,"Samd4","305826",NA,NA,NA
"ZFPM1",1.1657131,6e-09,"","691504",-0.0816986067396301,0.786205047210282,0.909685364316769
"MAN2A1",1.3874837,6.05e-09,"Mana2|Manno","25478",0.101567293738122,0.583557673394376,0.805175799932281
"NETO1",0.9790565,6.11e-09,"RGD1566269","307206",-0.0648146353824897,0.642166912994082,0.836643974700674
"SLC4A7",1.6119723,6.16e-09,"NBC3|NBCn1","117955",0.0371703747994444,0.82520487638434,0.927478773125946
"ORAI2",-1.1369072,6.24e-09,"RGD1310213","304592",0.146949898943976,0.284466578174591,0.581784619950872
"LRRN3",-1.0593017,6.28e-09,"Nlrr3","81514",-0.296049183733143,0.309725416789024,0.604329310416422
"FAM89A",1.0497959,6.56e-09,"RGD1309879","361441",-0.274215537093257,0.598970366351039,0.81338808310824
"LOC688613",-1.1505996,7.25e-09,"","688613",NA,NA,NA
"LRRTM2",-0.8271959,7.34e-09,"","685472",0.177113544934222,0.318164452593152,0.611523673582668
"GUCY1A3",-1.0689547,7.49e-09,"Gucy1a1|SGC","497757",NA,NA,NA
"NCBP1",0.5205126,7.53e-09,"","298075",0.286481185249433,0.0347782436941618,0.206609331393725
"RASGRP2",-0.6573872,7.58e-09,"","361714",-0.355531370422837,0.0673914750721483,0.289637732680198
"RXRG",-1.9081825,7.88e-09,"","83574",0.162238786860226,0.600252875286014,0.813954884042477
"FAR1",1.0130634,7.96e-09,"Mlstd2","293173",0.200210279266558,0.0761051568566787,0.306729115540942
"RGD1563072",-1.1282976,8.27e-09,"","313595",NA,NA,NA
"TMEM163",1.1404581,8.67e-09,"RGD1306212|Sv31","360839",0.016337908371592,0.966578814179309,0.987698571326128
"BMPER",1.1796024,9.18e-09,"RGD1563373","300455",0.0967051398245527,0.615752938427141,0.822746286149677
"PER2",0.7842451,9.52e-09,"rPER2","63840",1.03702394702694,0.00179705433500746,0.0384416495285875
"KLC4",-0.75756204,1.23e-08,"1200014p03rik|Knsl8","316226",-0.0570589915769411,0.663211856844967,0.847053305958537
"ANXA11",0.9251612,1.25e-08,"","290527",0.228936242627335,0.437469256632238,0.70953518779398
"SF1",0.58964086,1.27e-08,"Zfp162","117855",0.147924074074933,0.33779580842251,0.628590199339888
"NR1D2",-0.97861964,1.31e-08,"HZF-2","259241",0.0775278703111039,0.418527239568663,0.695460806890855
"KCNN3",1.3866298,1.32e-08,"KCa2.3|SK3","54263",-0.0416248141451019,0.842018333746421,0.935367291421951
"ARRDC1",-0.8560828,1.37e-08,"","366001",-0.240279368329325,0.183525717959673,0.474034743864027
"DDX21",0.96944666,1.42e-08,"Ddx21a|Ddx21b","317399",0.257876530695478,0.101304205372485,0.352711698201768
"TM4SF1",1.8135058,1.55e-08,"","295061",0.514921465654651,0.00182912181817179,0.038784964397338
"STK26",2.1175604,1.66e-08,"Mask|Mst4|RGD1563568","317589",-0.0886349157931309,0.64556976755676,0.838284843142431
"CPNE8",-0.8491475,1.71e-08,"","362988",-0.387297771345707,0.0131907464067393,0.122109407088754
"CRHR1",1.1218804,1.73e-08,"CRFR1","58959",-0.0574280845956001,0.764237843258957,0.900481378507658
"KLF7",-1.2560346,1.84e-08,"","363243",-0.0509132723168053,0.733497564003602,0.885039550392635
"GADD45G",1.1591874,1.88e-08,"","291005",3.24170187569468,2.55752581114458e-05,0.00238959329441281
"DLK1",1.3777293,1.91e-08,"Pref-1|Zog","114587",0.322031882545694,0.653794697294775,0.842801834659381
"TMEM200C",-0.834058,1.91e-08,"RGD1561734","501201",-0.074103481047844,0.715190427220947,0.875328197753546
"SHROOM2",-1.0640309,1.97e-08,"Ab2-404|Apxl","317435",0.0151808107054426,0.900872913875791,0.961484842936224
"PAM",1.0347998,1.97e-08,"","25508",0.442393592283645,0.00192713837795365,0.0401559119039588
"CCDC129",1.7321779,1.97e-08,"RGD1561131","500139",NA,NA,NA
"PRRT4",-1.488174,2e-08,"RGD1559885","500059",-0.799924290478152,0.0287256621420787,0.186361603916048
"MAP2K4",0.80338305,2.04e-08,"MKK4|Sek1","287398",0.148997822445631,0.151158311564447,0.430072966724352
